STT	Chữ Hán	Cách đọc	Ý nghĩa	Ví dụ	Unit	Giáo trình
117	巻く	まく	Quấn, cuộn, băng bó	イヌさんは怪我をした足に包帯を巻いてもらいました。\nAnh Inu đã được băng bó cho chiếc chân bị thương.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
118	設定	せってい	Cài đặt, thiết lập	スマホの設定を変えたのに、まだ画面が暗いみたいです。\nĐã thay đổi cài đặt điện thoại rồi vậy mà hình như màn hình vẫn còn tối.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
119	スマホ	スマホ	Điện thoại thông minh	キツネさんはスマホで新しい写真を撮っているところです。\nAnh Kitsune đang chụp bức ảnh mới bằng điện thoại.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
120	成功	せいこう	Thành công	難しいテストに成功したのに、イヌさんはあまり嬉しそうじゃないです。\nThi đỗ bài kiểm tra khó như vậy mà sao trông anh Inu không có vẻ gì là vui sướng cả.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
121	果汁	かじゅう	Nước ép trái cây, nước cốt quả	このジュースは果汁100%なのに、まるで本物の果物を食べているみたいに美味しいです。\nNước hoa quả này nguyên chất 100% mà vị ngon cứ như đang ăn trái cây thật vậy.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
122	パクチー	パクチー	Rau mùi, ngò rí	パクチーは見た目がまるで日本のパセリみたいですね。\nRau mùi nhìn bề ngoài trông giống hệt rau mùi tây của Nhật nhỉ.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
123	生ハム	なまハム	Thịt giăm bông sống	ネコさんは美味しそうな生ハムを食べていきました。\nAnh Neko vừa ăn món giăm bông sống ngon lành vừa đi khuất dần.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
124	ピーマン	ピーマン	Ớt chuông xanh	ピーマンは苦いのに、キツネさんのクラスの子どもたちは大好きだそうです。\nỚt chuông xanh vị đắng vậy mà nghe nói các bạn nhỏ lớp anh Kitsune lại rất thích.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
125	パプリカ	パプリカ	Ớt chuông (đỏ, vàng...)	赤や黄色のパプリカが、お皿の上にきれいに並べられているところです。\nNhững quả ớt chuông màu đỏ và vàng đang được xếp rất đẹp mắt trên đĩa.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
126	ブロッコリー	ブロッコリー	Súp lơ xanh, bông cải xanh	ブロッコリーはまるで小さな木みたいで面白いですね。\nSúp lơ xanh nhìn giống hệt một cái cây nhỏ, thú vị nhỉ.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
127	マンモス	マンモス	Voi ma mút	博物館に、まるで本物のようなマンモスの模型が置いてありました。\nỞ bảo tàng có đặt một mô hình voi ma mút trông cứ như thật vậy.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
128	シャンプー	シャンプー	Dầu gội đầu, gội đầu	イヌさんは今、お風呂でシャンプーをしているところです。\nAnh Inu đang gội đầu ở trong phòng tắm.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
129	神輿	みこし	Kiệu rước trong lễ hội Thần đạo	大きなお神輿が、大勢の人に担がれていくところです。\nChiếc kiệu lớn đang được rất nhiều người cùng nhau khiêng đi.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
130	昔	むかし	Ngày xưa, ngày trước	昔、この場所にはお化け屋敷があったようです。\nHình như ngày xưa ở khu đất này từng có một ngôi nhà ma.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
131	来季	らいき	Mùa giải tới, kỳ tới	来季の新しいクラスについて、キツネさんは今考えているところです。\nAnh Kitsune đang suy nghĩ về lớp học mới cho kỳ tới.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
132	輸出する	ゆしゅつする	Xuất khẩu	日本から多くの車が、世界中に輸出されているようです。\nHình như có rất nhiều ô tô từ Nhật Bản đang được xuất khẩu ra khắp thế giới.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
133	輸入する	ゆにゅうする	Nhập khẩu	この美味しいマンゴーは、ベトナムから輸入されたようです。\nHình như quả xoài ngon tuyệt này được nhập khẩu từ Việt Nam đấy.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
134	盗む	ぬすむ	Ăn trộm, lấy cắp	大切な自転車を泥棒に盗まれて、ネコさんは泣いています。\nBị kẻ trộm lấy cắp mất chiếc xe đạp quý giá, anh Neko đang khóc rưng rức.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
135	流れる	ながれる	Chảy, trôi, phát ra (nhạc)	ラジオから楽しそうな音楽が流れてくるようです。\nHình như có tiếng nhạc vui nhộn đang phát ra từ radio.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
136	目に熊が出る	めにくまがでる	Mắt bị quầng thâm	昨日寝られなかったので、イヌさんの目に熊が出ているみたいです。\nVì hôm qua không ngủ được nên hình như mắt anh Inu đang bị quầng thâm rồi.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
137	首になる	くびになる	Bị đuổi việc, bị sa thải	仕事をサボっていたので、あの泥棒は会社を首になったようです。\nVì lười biếng trốn việc nên hình như gã đó đã bị công ty sa thải rồi.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
138	お待たせしました。	お待たせしました。	Xin lỗi vì đã để phải đợi lâu.	お待たせしました。キツネさんが作ったおやきが出来上がったところです。\nXin lỗi vì đã để mọi người đợi lâu. Món bánh Oyaki anh Kitsune làm vừa mới ra lò xong đây ạ.	10	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
